NP-ID,molecular_name,molecular_formula,MW,XLogP,SMILES,InChIKey,Murcko_scaffold,Morgan_onbits_r2_n2048,id,p_antagonist,is_top_hit,UMAP1,UMAP2,density,inside_training_space
CNP0343455,,C43H65NO14,819.9761647535676,2.639100000000004,CC=CC=CC1OC(O)(C(COC2CC(OC)OC(C)C2O)C(=O)NCC=CC=C(C)C(OC)C(C)C2CC(O)C(C=CC=CC=CC(=O)O)O2)C(O)C(O)C1(C)C,HNIKNQLZTDKDEB-UHFFFAOYSA-N,O=C(NCC=CC=CCCC1CCCO1)C(COC1CCOCC1)C1CCCCO1,"[1, 80, 107, 118, 130, 197, 215, 225, 237, 245, 283, 324, 353, 369, 389, 549, 550, 573, 595, 605, 625, 627, 650, 656, 657, 658, 687, 694, 695, 722, 723, 740, 752, 770, 784, 798, 807, 812, 823, 840, 841, 844, 849, 920, 926, 937, 938, 940, 976, 989, 1002, 1009, 1013, 1017, 1019, 1020, 1042, 1053, 1057, 1060, 1064, 1070, 1077, 1099, 1152, 1154, 1193, 1209, 1235, 1249, 1257, 1274, 1292, 1309, 1351, 1380, 1416, 1461, 1487, 1509, 1603, 1696, 1763, 1775, 1796, 1800, 1801, 1839, 1890, 1917, 1918, 1921, 2000]",283276,0.9999999994657216,True,6.8863664,5.145948,0.005977129584353109,True
CNP0477993,,C17H29NO2,279.41830516851866,1.6040999999999994,CCCCCCCCCCC1C=CC(C(=O)[O-])=C[NH+]1C,ZMZBGQBZVOJBEN-UHFFFAOYSA-N,C1=CC[NH2+]C=C1,"[80, 181, 239, 283, 294, 324, 334, 547, 564, 591, 650, 715, 794, 807, 832, 957, 960, 1019, 1057, 1083, 1102, 1143, 1226, 1326, 1380, 1444, 1568, 1608, 1690, 1811, 1873, 1904, 1911, 1917, 1943]",406120,0.9999999994189308,True,8.640608,9.219918,0.00527567074066299,True
CNP0168037,,C38H42O23S2,930.8599590587984,1.269100000000001,CC(=O)OCC1OC(Sc2c(O)c3c(c(O)c2SC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(=O)C(O)=CC3=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,XKNCBPZKTNZZGL-UHFFFAOYSA-N,O=C1C=CC(=O)c2cc(SC3CCCCO3)c(SC3CCCCO3)cc21,"[58, 80, 84, 116, 147, 173, 202, 314, 403, 521, 541, 564, 610, 637, 650, 656, 695, 734, 747, 798, 807, 846, 954, 956, 1017, 1019, 1035, 1057, 1126, 1136, 1172, 1177, 1187, 1204, 1246, 1258, 1380, 1472, 1476, 1537, 1602, 1716, 1747, 1777, 1860, 1873, 1895, 1917, 1921, 1950]",123408,0.9999999993138488,True,8.633319,3.8475773,0.005710402172372891,True
CNP0474755,,[C30H46N3O5]+,528.7044858385813,2.990380000000001,CCCCC1[CH-]C=C(CCc2ccc(O)c(OCC(O)[C+]3C=C(C(C)C(CNC)NCC(C)O)C=N3)c2)[OH+]1,XREYFEOVPIASEK-UHFFFAOYSA-O,C1=C[C+](CCOc2cccc(CCC3=C[CH-]C[OH+]3)c2)N=C1,"[1, 33, 78, 80, 87, 104, 118, 167, 172, 201, 216, 227, 283, 294, 310, 378, 482, 499, 541, 557, 591, 606, 621, 659, 681, 695, 782, 794, 797, 803, 807, 832, 875, 913, 972, 1019, 1027, 1052, 1057, 1075, 1116, 1146, 1152, 1168, 1171, 1243, 1249, 1258, 1270, 1312, 1353, 1367, 1380, 1399, 1430, 1452, 1475, 1487, 1507, 1568, 1602, 1607, 1663, 1676, 1677, 1733, 1750, 1754, 1829, 1871, 1873, 1911, 1965, 1970, 1976, 1995]",402901,0.9999999991860962,True,16.964293,8.388675,0.002171336565048792,True
CNP0470752,,C57H72N4O5,893.2075178583634,8.677700000000007,NC1C=C(CCc2cccc(CCc3ccccc3)c2)C(Cc2cc(O)c(OCO)cc2C=CC(=O)CC(=O)CC2CCC3CCCC3(CC3C4CCNCC4CC4C=CCNC43)C2)=CN1,VGARXVLMHSSJQA-UHFFFAOYSA-N,O=C(C=Cc1ccccc1CC1=CNCC=C1CCc1cccc(CCc2ccccc2)c1)CC(=O)CC1CCC2CCCC2(CC2C3CCNCC3CC3C=CCNC32)C1,"[29, 40, 54, 78, 80, 88, 104, 129, 166, 183, 209, 222, 256, 259, 291, 305, 343, 345, 389, 398, 463, 470, 499, 514, 524, 528, 530, 585, 600, 612, 622, 646, 649, 650, 677, 679, 694, 695, 807, 831, 844, 848, 854, 875, 900, 918, 926, 953, 961, 962, 993, 1004, 1012, 1014, 1019, 1020, 1028, 1039, 1045, 1060, 1066, 1083, 1088, 1099, 1114, 1128, 1152, 1162, 1171, 1179, 1199, 1205, 1216, 1231, 1243, 1264, 1280, 1292, 1308, 1325, 1349, 1358, 1371, 1380, 1406, 1430, 1432, 1452, 1462, 1507, 1562, 1584, 1602, 1607, 1615, 1671, 1750, 1751, 1754, 1768, 1772, 1793, 1832, 1853, 1873, 1901, 1917, 1930, 1970, 1978, 1980, 1992, 2039]",398924,0.9999999990605004,True,9.70046,6.2877345,0.0034460307725485036,True
CNP0319090,,C22H34O7,410.50200985239854,1.5198999999999991,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(O)C(OC(C)=O)C1C(C)(C)CCC(O)C12C,CLOQVZCSBYBUPB-UHFFFAOYSA-N,O=C1CCOC2CCC3CCCCC3C12,"[5, 97, 144, 159, 223, 314, 521, 563, 564, 633, 650, 656, 694, 695, 733, 760, 768, 804, 807, 919, 926, 940, 946, 1017, 1019, 1030, 1035, 1057, 1060, 1079, 1126, 1154, 1162, 1232, 1257, 1274, 1325, 1366, 1380, 1546, 1551, 1555, 1645, 1730, 1812, 1851, 1855, 1884, 1917, 1940, 1950]",261250,0.9999999990113212,True,7.231251,0.16876939,0.004928357078484535,True
CNP0475494,,C48H72N2O7,789.0962982283382,5.983700000000006,CCCC1CCC2OC(C(O)C(C)(O)C3CCC4(O)C5=CC(=O)C6CC(O)C(O)CC67CC(C6=CNC(N)C=C6)C=CC(CC34C3CCCCC3)C57)C(C)C2CC1,YCGJDMVVOWJFNN-UHFFFAOYSA-N,O=C1C=C2C3C(C=CC(C4=CNCC=C4)CC34CCCCC14)CC1(C3CCCCC3)C(CCC3CC4CCCCCC4O3)CCC21,"[1, 2, 29, 38, 50, 80, 84, 87, 93, 114, 134, 162, 177, 227, 251, 294, 298, 314, 333, 335, 343, 392, 442, 463, 499, 522, 526, 528, 547, 587, 622, 650, 656, 670, 679, 697, 723, 781, 794, 804, 807, 832, 848, 849, 890, 900, 919, 926, 936, 946, 953, 954, 975, 1019, 1028, 1057, 1060, 1083, 1085, 1114, 1154, 1162, 1171, 1181, 1257, 1274, 1278, 1292, 1309, 1312, 1325, 1345, 1380, 1389, 1495, 1528, 1539, 1540, 1631, 1671, 1721, 1752, 1771, 1811, 1819, 1832, 1871, 1873, 1881, 1883, 1885, 1908, 1921, 1950, 1978, 1999, 2044]",403636,0.9999999989928832,True,4.471294,5.560646,0.004701894099395106,True
CNP0447052,,[C17H21N2O]+,269.36207741737894,2.774800000000001,CN(C)C1=CC2[OH+]c3cc(N(C)C)ccc3C=C2C=C1,GUSTVWAQJLPVDI-UHFFFAOYSA-O,C1=CC2=Cc3ccccc3[OH+]C2C=C1,"[78, 84, 298, 324, 401, 460, 547, 591, 788, 875, 881, 907, 918, 960, 1019, 1057, 1096, 1163, 1196, 1231, 1358, 1379, 1380, 1448, 1467, 1484, 1507, 1652, 1700, 1733, 1744, 1750, 1873, 1928, 1999, 2012]",375371,0.9999999989623384,True,7.967708,4.223209,0.006101591391565228,True
CNP0218205,,C23H22O6,394.4180517757077,4.755900000000002,CC(C)=CCc1c(O)c(O)cc2c(=O)c3c(O)c4c(cc3oc12)OC(C)(C)C=C4,PCBFLCFTJOTIAP-UHFFFAOYSA-N,O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,"[1, 6, 53, 80, 118, 120, 133, 202, 212, 314, 398, 479, 501, 525, 547, 552, 618, 623, 650, 656, 694, 707, 754, 772, 787, 807, 875, 917, 920, 1017, 1057, 1060, 1146, 1158, 1257, 1274, 1282, 1357, 1380, 1582, 1602, 1604, 1607, 1776, 1808, 1840, 1869, 1873, 1885, 1905, 1984, 1997, 2034]",169126,0.9999999989234294,True,4.1879606,6.5806065,0.005046241100752528,True
CNP0446908,,C81H102N8O6,1283.7296197517626,10.146499999999998,COc1cc2c(cc1O)CC1=CNC(N)C=C1C(Cc1cccc(CCc3ccccc3)c1)CC#CN/C(N)=N\CC1CC(c3ccccc3)C=CC3CC4(CC31)C(NCC(C)O)CC1(CC3C5CCNCC5CC5C=CCNC53)CC(CCC14)CC(=O)CC(=O)/C=C/2CO,GSLACGCWMVIWNZ-PSWOUUKBSA-N,O=C1C=Cc2ccccc2CC2=CNCC=C2C(Cc2cccc(CCc3ccccc3)c2)CC#CNC=NCC2CC(c3ccccc3)C=CC3CC4(CCC5(CC6C7CCNCC7CC7C=CCNC76)CC(CCC45)CC(=O)C1)CC32,"[1, 40, 44, 54, 80, 84, 102, 104, 130, 183, 204, 209, 222, 225, 227, 231, 242, 249, 260, 283, 287, 296, 305, 310, 312, 314, 345, 352, 378, 389, 398, 403, 439, 458, 463, 470, 471, 478, 499, 509, 514, 530, 542, 554, 565, 576, 585, 588, 606, 612, 614, 622, 625, 649, 650, 679, 695, 735, 766, 778, 807, 837, 841, 848, 875, 878, 881, 900, 913, 918, 926, 928, 953, 962, 991, 998, 1014, 1019, 1025, 1039, 1045, 1057, 1060, 1066, 1083, 1085, 1088, 1099, 1114, 1128, 1152, 1155, 1159, 1171, 1179, 1183, 1199, 1203, 1205, 1216, 1236, 1243, 1264, 1279, 1280, 1292, 1308, 1325, 1330, 1380, 1389, 1398, 1424, 1429, 1446, 1450, 1457, 1483, 1495, 1507, 1536, 1562, 1564, 1569, 1595, 1599, 1602, 1606, 1607, 1611, 1655, 1663, 1676, 1685, 1699, 1750, 1754, 1756, 1769, 1772, 1793, 1812, 1832, 1853, 1865, 1873, 1881, 1889, 1930, 1970, 1978, 1980, 1992, 2013, 2039]",375228,0.9999999988367956,True,21.652498,9.148013,0.0037455010122462644,True
CNP0456516,,C58H77N5O6,940.2640656588858,7.380600000000008,CC(O)CNC1CCC(CCCC(=O)CC(=O)C=Cc2cc(OCO)c(O)cc2CC2=CNC(N)C=C2CCc2cccc(CCc3ccccc3)c2)(CC2C3CCNCC3CC3C=CCNC32)C1,MFWUOSDXBCOPII-UHFFFAOYSA-N,O=C(C=Cc1ccccc1CC1=CNCC=C1CCc1cccc(CCc2ccccc2)c1)CC(=O)CCCC1(CC2C3CCNCC3CC3C=CCNC32)CCCC1,"[1, 40, 42, 54, 59, 78, 80, 88, 94, 104, 129, 166, 183, 209, 222, 227, 229, 259, 283, 285, 291, 305, 345, 389, 398, 421, 463, 470, 492, 499, 514, 524, 530, 585, 603, 606, 622, 646, 649, 650, 679, 694, 695, 778, 795, 807, 831, 844, 848, 854, 875, 900, 913, 918, 926, 953, 961, 993, 1012, 1014, 1019, 1020, 1039, 1045, 1057, 1060, 1066, 1083, 1088, 1099, 1114, 1128, 1145, 1152, 1162, 1171, 1179, 1199, 1205, 1223, 1231, 1243, 1264, 1280, 1292, 1308, 1323, 1325, 1349, 1371, 1380, 1406, 1430, 1432, 1452, 1503, 1507, 1562, 1564, 1569, 1584, 1602, 1607, 1615, 1634, 1676, 1750, 1754, 1768, 1772, 1793, 1832, 1853, 1873, 1901, 1911, 1917, 1930, 1970, 1978, 1992, 2039]",384783,0.9999999986949848,True,21.825483,9.224422,0.0036190956400732706,True
CNP0343464,,C51H71NO15,938.1091013783956,4.432700000000008,CC=CC=CC1OC(O)(C(COC2CC(OC)OC(C)C2O)C(=O)NCC=CC=C(C)C(OC)C(C)C2CC(O)C(C=CC=CC=CC(=O)O)O2)C(O)C(OC(=O)Cc2ccccc2)C1(C)C,BQKXPBTYVGLILY-UHFFFAOYSA-N,O=C(Cc1ccccc1)OC1CCOC(C(COC2CCOCC2)C(=O)NCC=CC=CCCC2CCCO2)C1,"[1, 80, 107, 115, 118, 130, 197, 215, 225, 237, 245, 283, 324, 325, 369, 389, 549, 550, 573, 595, 605, 625, 627, 635, 641, 650, 656, 657, 658, 687, 694, 695, 722, 723, 740, 752, 770, 784, 798, 807, 812, 823, 840, 841, 844, 849, 856, 913, 920, 926, 937, 938, 940, 976, 989, 1002, 1007, 1009, 1017, 1019, 1020, 1042, 1053, 1057, 1060, 1064, 1066, 1070, 1077, 1088, 1099, 1126, 1152, 1154, 1193, 1199, 1209, 1235, 1249, 1257, 1274, 1292, 1309, 1324, 1351, 1380, 1386, 1416, 1461, 1487, 1509, 1603, 1750, 1754, 1763, 1775, 1796, 1800, 1801, 1839, 1873, 1890, 1917, 1918, 1921, 1991, 2000]",283283,0.9999999986669328,True,8.643865,0.35208228,0.0047598008654070306,True
CNP0178127,,C46H78O3,679.1114448333676,13.235999999999978,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(OC(=O)CC(=O)CCCCCCCCCCCCC)C(C)(C)C5CCC43C)C12,VPWZLTDWKYNSIR-UHFFFAOYSA-N,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,"[22, 80, 89, 175, 209, 229, 249, 267, 294, 310, 421, 425, 470, 478, 519, 527, 536, 549, 555, 562, 575, 591, 650, 695, 712, 794, 807, 889, 903, 904, 926, 1009, 1017, 1019, 1022, 1057, 1060, 1103, 1126, 1143, 1152, 1162, 1267, 1274, 1325, 1366, 1375, 1386, 1391, 1432, 1436, 1444, 1477, 1546, 1564, 1573, 1582, 1753, 1815, 1911, 1917, 1951, 1997]",132582,0.999999998542788,True,7.101505,2.8333821,0.005998088056390365,True
CNP0013726,,C54H68N4O6,869.1429520802657,7.739600000000009,Nc1cc(CCc2cccc(CCc3ccccc3)c2)c(Cc2cc(O)c(OCO)cc2C=CC(=O)CC(=O)CCCC(CCCO)CC2C3CCNCC3CC3C=CCNC32)cn1,FVMPZXJQAHMZPR-UHFFFAOYSA-N,O=C(C=Cc1ccccc1Cc1cnccc1CCc1cccc(CCc2ccccc2)c1)CC(=O)CCCCCC1C2CCNCC2CC2C=CCNC21,"[1, 25, 40, 62, 78, 80, 104, 129, 166, 205, 209, 222, 229, 259, 284, 291, 305, 345, 377, 378, 389, 398, 421, 451, 470, 473, 499, 514, 524, 530, 579, 585, 622, 646, 649, 650, 694, 695, 739, 807, 848, 875, 900, 926, 961, 1005, 1012, 1014, 1019, 1020, 1039, 1045, 1066, 1083, 1088, 1099, 1114, 1127, 1128, 1130, 1152, 1171, 1179, 1199, 1231, 1243, 1264, 1280, 1292, 1308, 1325, 1349, 1366, 1371, 1380, 1420, 1430, 1432, 1452, 1457, 1458, 1507, 1535, 1562, 1564, 1584, 1602, 1607, 1615, 1636, 1718, 1750, 1754, 1768, 1772, 1793, 1851, 1853, 1873, 1901, 1911, 1917, 1970, 1992, 2024, 2039]",12298,0.9999999983479178,True,12.749077,6.652957,0.0007380163650231627,False
CNP0351824,,C44H58N8O6,794.9829984022721,5.775000000000006,CC(C)C(N=C(O)N(C)Cc1ccccn1)C(O)=NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)N(C)Cc1ccccn1)C(C)C,QPVWMQXBTCSLCB-UHFFFAOYSA-N,C(=NCC=NC(CCC(Cc1ccccc1)N=CCN=CNCc1ccccn1)Cc1ccccc1)NCc1ccccn1,"[1, 79, 80, 82, 172, 227, 270, 283, 334, 367, 378, 389, 448, 507, 535, 724, 725, 768, 794, 807, 829, 857, 881, 933, 1057, 1066, 1088, 1125, 1153, 1155, 1163, 1186, 1199, 1266, 1380, 1452, 1484, 1627, 1705, 1746, 1750, 1754, 1773, 1866, 1873, 1884, 1978]",290746,0.9999999982295372,True,8.162147,5.5710125,0.005752589617277437,True
CNP0328575,,C65H95NO21,1226.4464115906626,5.502900000000016,CC=CC=CC1OC(O)(C(COC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)O2)C(=O)NCC=CC=C(C)C(OC)C(C)C2CC(O)C(C=CC=CC=CC(=O)O)O2)C(O)C(OC(=O)Cc2ccccc2)C1(C)C,LNHMLFJFDISYQH-UHFFFAOYSA-N,O=C(Cc1ccccc1)OC1CCOC(C(COC2CCC(OC3CCC(OC4CCCCO4)CO3)CO2)C(=O)NCC=CC=CCCC2CCCO2)C1,"[1, 80, 107, 115, 118, 130, 197, 215, 225, 237, 245, 283, 324, 325, 369, 389, 549, 550, 573, 595, 605, 625, 635, 641, 650, 656, 657, 658, 687, 694, 695, 722, 723, 731, 740, 752, 770, 784, 798, 807, 812, 823, 840, 841, 844, 849, 856, 913, 920, 926, 937, 938, 940, 976, 989, 1002, 1007, 1009, 1017, 1019, 1020, 1027, 1042, 1053, 1057, 1060, 1066, 1070, 1077, 1088, 1099, 1126, 1152, 1154, 1193, 1199, 1209, 1235, 1249, 1257, 1274, 1292, 1309, 1324, 1351, 1380, 1381, 1386, 1392, 1416, 1461, 1487, 1509, 1603, 1708, 1750, 1754, 1763, 1769, 1784, 1800, 1801, 1839, 1873, 1890, 1917, 1918, 1921, 1950, 1988, 1991, 2000]",269921,0.9999999981438624,True,8.505318,0.628643,0.0049814244771162015,True
CNP0445996,,C47H70N2O7,775.0696808238987,5.593600000000005,CCCC1CCC2OC(C(O)C(C)(O)C3CCC4(O)C5=CC(=O)C6CC(O)C(O)CC67CC(C6=CNC(N)C=C6)C=CC(CC34C3CCCC3)C57)C(C)C2CC1,GFBXTISBYBDFGI-UHFFFAOYSA-N,O=C1C=C2C3C(C=CC(C4=CNCC=C4)CC34CCCCC14)CC1(C3CCCC3)C(CCC3CC4CCCCCC4O3)CCC21,"[1, 29, 38, 50, 80, 84, 87, 93, 114, 134, 162, 177, 227, 251, 294, 298, 314, 333, 335, 343, 392, 442, 463, 499, 522, 526, 528, 547, 587, 622, 650, 656, 670, 679, 697, 723, 781, 794, 804, 807, 832, 848, 849, 890, 900, 919, 926, 936, 946, 953, 954, 975, 1019, 1028, 1057, 1060, 1083, 1085, 1114, 1154, 1162, 1171, 1181, 1257, 1274, 1278, 1292, 1309, 1312, 1325, 1345, 1380, 1389, 1495, 1528, 1539, 1540, 1631, 1671, 1721, 1752, 1771, 1811, 1819, 1832, 1871, 1873, 1881, 1883, 1885, 1908, 1921, 1950, 1978, 1999, 2044]",374322,0.9999999978076152,True,4.099237,5.994056,0.004680135038496325,True
CNP0230467,,C47H82O2,679.1545388178893,14.901399999999963,C=C(C)C(CC)CCC(C)C1CCC2=C3CCC4CC(OC(=O)CCCCCCCCCCCCCCCCC)CCC4(C)C3CCC21C,QSVPSPFGOSRGHZ-UHFFFAOYSA-N,C1CC2=C3CCC4CCCCC4C3CCC2C1,"[1, 5, 8, 58, 80, 119, 283, 294, 388, 468, 484, 528, 588, 591, 601, 641, 650, 656, 682, 695, 699, 739, 770, 794, 807, 916, 926, 1017, 1019, 1022, 1057, 1060, 1126, 1142, 1143, 1162, 1206, 1223, 1231, 1238, 1267, 1269, 1274, 1284, 1292, 1325, 1348, 1363, 1366, 1380, 1386, 1399, 1444, 1477, 1544, 1564, 1693, 1738, 1770, 1808, 1877, 1884, 1911, 1917, 1936, 1950, 1951]",180320,0.9999999977769236,True,8.054826,4.5631375,0.0060583214296561876,True
CNP0449165,,C82H102N8O6,1295.7403556485506,10.116499999999998,COc1cc2c(cc1O)CC1=CNC(N)C=C1C(Cc1cccc(CCc3ccccc3)c1)CC#CN/C(N)=N\C1CC3=CC(C(C)O)NC4CC5(CC6C7CCNCC7CC7C=CCNC76)CC(CCC5C45CCC(C1CCc1ccccc1)C35)CC(=O)CC(=O)/C=C/2CO,IAKWKIHSJQYWBI-DYBBOLMVSA-N,O=C1C=Cc2ccccc2CC2=CNCC=C2C(Cc2cccc(CCc3ccccc3)c2)CC#CNC=NC2CC3=CCNC4CC5(CC6C7CCNCC7CC7C=CCNC76)CC(CCC5C45CCC(C2CCc2ccccc2)C35)CC(=O)C1,"[1, 26, 35, 40, 44, 54, 57, 76, 78, 80, 84, 104, 106, 129, 130, 183, 209, 222, 225, 227, 231, 242, 249, 260, 264, 283, 287, 296, 305, 310, 312, 314, 345, 352, 378, 388, 389, 393, 398, 403, 439, 458, 463, 470, 471, 478, 499, 509, 514, 530, 547, 554, 559, 565, 576, 585, 612, 614, 622, 625, 649, 650, 679, 687, 695, 735, 787, 807, 832, 837, 841, 848, 875, 878, 900, 918, 925, 926, 953, 962, 991, 998, 1014, 1019, 1025, 1039, 1045, 1049, 1057, 1060, 1066, 1068, 1083, 1088, 1099, 1114, 1128, 1134, 1155, 1162, 1171, 1172, 1179, 1181, 1183, 1199, 1203, 1205, 1236, 1243, 1264, 1280, 1292, 1308, 1325, 1330, 1356, 1380, 1429, 1446, 1457, 1483, 1507, 1536, 1547, 1562, 1564, 1595, 1599, 1602, 1607, 1611, 1655, 1685, 1699, 1717, 1721, 1736, 1750, 1754, 1756, 1772, 1793, 1812, 1832, 1853, 1873, 1885, 1889, 1930, 1970, 1978, 1980, 1992, 2002, 2013, 2020, 2039]",377469,0.9999999974598148,True,21.29362,9.321453,0.004004299334122872,True
CNP0079049,,C23H22O6,394.4180517757077,4.755900000000003,CC(C)=CCc1cc(O)c(O)c2oc3cc4c(c(O)c3c(=O)c12)C=CC(C)(C)O4,NLPCIKWXJPLCOY-UHFFFAOYSA-N,O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,"[1, 6, 53, 80, 118, 120, 133, 202, 212, 314, 398, 479, 501, 525, 536, 547, 552, 618, 623, 650, 656, 694, 787, 807, 875, 1017, 1057, 1060, 1076, 1112, 1146, 1251, 1257, 1274, 1282, 1349, 1380, 1582, 1598, 1602, 1604, 1607, 1768, 1808, 1840, 1869, 1873, 1885, 1905, 1978, 1984, 1997]",47677,0.999999997372986,True,3.6446095,6.4129553,0.004616447088868131,True
CNP0190647,,C42H63NO14,805.9495473491279,1.985000000000003,CC=CC=CC1OC(O)(C(COC2CC(O)C(O)C(C)O2)C(=O)NCC=CC=C(C)C(OC)C(C)C2CC(O)C(C=CC=CC=CC(=O)O)O2)C(O)C(O)C1(C)C,NNBYWNJVNMPRFA-UHFFFAOYSA-N,O=C(NCC=CC=CCCC1CCCO1)C(COC1CCCCO1)C1CCCCO1,"[1, 80, 107, 118, 130, 197, 215, 225, 237, 245, 283, 324, 353, 369, 389, 485, 549, 550, 573, 605, 625, 650, 656, 657, 658, 687, 694, 695, 722, 723, 740, 752, 770, 784, 807, 812, 823, 840, 841, 844, 849, 920, 926, 938, 940, 976, 989, 1002, 1009, 1013, 1017, 1019, 1020, 1027, 1042, 1053, 1057, 1060, 1070, 1077, 1152, 1154, 1193, 1209, 1235, 1249, 1257, 1274, 1292, 1309, 1351, 1380, 1416, 1431, 1461, 1487, 1509, 1603, 1696, 1763, 1784, 1800, 1801, 1839, 1890, 1917, 1918, 1921, 2000]",143973,0.9999999970611068,True,6.295405,8.294702,0.006363536697637374,True
CNP0018618,,C25H32O5,412.5195261799721,6.604300000000007,C=C(CCC=C(C)CCC(=O)c1ccoc1)CCCC(C)C=C1OC(=O)C(C)=C1O,IJSCVDAZZLKLOO-UHFFFAOYSA-N,C=C(CCC=CCCC(=O)c1ccoc1)CCCCC=C1C=CC(=O)O1,"[1, 15, 54, 80, 97, 132, 183, 261, 283, 314, 318, 343, 384, 396, 401, 584, 627, 650, 656, 694, 724, 739, 787, 807, 909, 1006, 1012, 1017, 1022, 1057, 1088, 1093, 1127, 1244, 1267, 1304, 1325, 1366, 1380, 1385, 1389, 1451, 1525, 1538, 1559, 1564, 1602, 1615, 1693, 1722, 1750, 1810, 1820, 1873, 1895, 1911, 1917, 1959, 1964, 1987]",16990,0.9999999966633162,True,4.1710744,6.6654696,0.005079350640238153,True
CNP0477075,,C78H101N9O7,1276.6955794421783,7.557300000000013,CNCC1CC23C4CC5(CC6C7CCNCC7CC7C=CCNC76)CC(CCC52)CC(=O)CC(=O)/C=C(\CO)c2cc(OCO)c(O)cc2CC2=CNC(N)C=C2C(Cc2cccc(CCc5ccccc5)c2)CC#CN/C(N)=N\C2CC(=C5CCCC(O)C5N4)C3C1C2,YZMFWJOZMZGKAS-IWCHXSMWSA-N,O=C1C=Cc2ccccc2CC2=CNCC=C2C(Cc2cccc(CCc3ccccc3)c2)CC#CNC=NC2CC3=C4CCCCC4NC4CC5(CC6C7CCNCC7CC7C=CCNC76)CC(CCC5C45CCC(C2)C35)CC(=O)C1,"[35, 40, 44, 54, 59, 78, 80, 84, 99, 104, 106, 130, 183, 209, 218, 222, 225, 226, 231, 242, 260, 264, 287, 296, 305, 310, 312, 314, 345, 352, 378, 389, 398, 400, 403, 439, 458, 463, 470, 471, 473, 478, 487, 499, 509, 514, 530, 554, 565, 576, 585, 612, 619, 622, 625, 646, 649, 650, 679, 688, 695, 735, 807, 837, 848, 849, 875, 878, 897, 900, 916, 918, 926, 946, 953, 962, 979, 991, 998, 1014, 1019, 1025, 1028, 1039, 1041, 1045, 1057, 1060, 1066, 1068, 1083, 1088, 1099, 1114, 1128, 1152, 1155, 1171, 1172, 1179, 1181, 1183, 1199, 1203, 1205, 1236, 1243, 1257, 1264, 1280, 1292, 1308, 1325, 1330, 1356, 1380, 1429, 1430, 1446, 1452, 1457, 1483, 1507, 1562, 1564, 1584, 1595, 1599, 1602, 1604, 1607, 1611, 1655, 1658, 1662, 1685, 1691, 1699, 1702, 1738, 1750, 1754, 1756, 1772, 1793, 1812, 1832, 1853, 1873, 1879, 1889, 1893, 1901, 1930, 1970, 1978, 1980, 1992, 1995, 2013, 2020, 2039]",405207,0.9999999965684854,True,21.51415,9.339757,0.003874377457739091,True
CNP0238186,,C35H40O9,604.688030888736,5.754200000000008,CC(C)Cc1cc(-c2oc3cc(O)cc(OCC(CO)C4(O)CCCCC4)c3c(=O)c2O)cc(Cc2cccc(O)c2)c1O,MOHHDDICNBRCMU-UHFFFAOYSA-N,O=c1cc(-c2cccc(Cc3ccccc3)c2)oc2cccc(OCCC3CCCCC3)c12,"[1, 2, 44, 65, 79, 80, 118, 167, 202, 222, 283, 285, 314, 332, 367, 381, 386, 424, 433, 472, 482, 501, 525, 650, 656, 695, 705, 728, 745, 754, 807, 854, 875, 880, 897, 912, 926, 944, 1028, 1039, 1057, 1060, 1066, 1088, 1154, 1160, 1162, 1242, 1324, 1349, 1353, 1364, 1375, 1380, 1430, 1438, 1452, 1462, 1602, 1604, 1609, 1638, 1750, 1754, 1808, 1847, 1873, 1970, 1984, 1999, 2004, 2028]",187363,0.999999996287444,True,2.988238,2.595378,0.0026670874717378496,True
