NP-ID,molecular_name,molecular_formula,MW,XLogP,SMILES,InChIKey,Murcko_scaffold,p_antagonist,is_top_hit,UMAP1,UMAP2
CNP0134844,,C21H26O10,438.4259627077124,1.286299999999999,CC(=O)OCC1OC(OCc2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,XDMACMMTPGFUCZ-UHFFFAOYSA-N,c1ccc(COC2CCCCO2)cc1,0.9774162641454864,False,8.321145,3.2314067
CNP0276710,,C13H10O4,230.21659390677948,2.8562200000000004,COc1c2ccoc2cc2cc(C)oc(=O)c12,BUZQIMYNOWPYHH-UHFFFAOYSA-N,O=c1occc2cc3occc3cc12,0.8864136330431706,False,6.0401306,8.248624
CNP0404217,,C33H40N4O8S,652.7600519887725,5.025520000000004,COC(=O)c1nc(NC(=O)CCCCCNc2ccc3c(cc2=O)C(NC(C)=O)CCc2cc(OC)c(OC)c(OC)c2-3)sc1C,KBKOTURBWYFMDX-UHFFFAOYSA-N,O=C(CCCCCNc1ccc2c(cc1=O)CCCc1ccccc1-2)Nc1nccs1,0.0067552242157593,False,10.287845,10.421461
CNP0396821,,C19H19NO5,341.358584206545,2.548,COc1c(O)c2c3c(c1OC)CCNC3Cc1cc3c(cc1-2)OCO3,WPQOVUJKYMOEFK-UHFFFAOYSA-N,c1cc2c3c(c1)-c1cc4c(cc1CC3NCC2)OCO4,0.0008285648130253,False,4.479355,9.448437
CNP0337530,,C23H32N6O14,616.5329179767367,-6.480999999999998,CC=C1CN(C(=O)C(NC(=O)C(N)C(O)C(O)COC(N)=O)C2OC(n3cc(CO)c(=O)[nH]c3=O)C(O)C2O)C1C(=O)O,PQAGMWMKVWTHJU-UHFFFAOYSA-N,C=C1CN(C(=O)CC2CCC(n3ccc(=O)[nH]c3=O)O2)C1,0.0021346282952836,False,7.191903,8.928439
CNP0284351,,C42H68O17,844.980762693929,-1.2315999999999938,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(CO)(CO)C5CCC43C)C2C1,OGWPDZNUKDWXIN-UHFFFAOYSA-N,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C2C1,2.4080811319300188e-05,False,7.395927,3.321503
CNP0316029,,C11H9ClN4O,248.66871698299747,2.774,O=C(Nc1cccc(Cl)c1)Nc1ncccn1,LQRAHKARGZOZSN-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ncccn1,0.9596680105692394,False,6.4755635,10.822398
CNP0370375,,C24H26O5,394.46114576022944,4.930700000000004,CC(C)OC(=O)COc1ccc2c(c1)OC(=Cc1ccc(C(C)(C)C)cc1)C2=O,ACMSWQWOYYPPDX-UHFFFAOYSA-N,O=C1C(=Cc2ccccc2)Oc2ccccc21,0.0104817474496209,False,2.5191388,13.442175
CNP0406102,,C28H32O6,464.5511387979056,5.188220000000007,CCCCCCC(C)C(=O)C1C(=O)OC2(C)C(=O)C=C3C=C(c4c(C)cccc4O)OC=C3C12,XEFSOHOLRMCPDH-UHFFFAOYSA-N,O=C1CC2C3=COC(c4ccccc4)=CC3=CC(=O)C2O1,0.999841442488714,False,7.0080943,5.5105033
CNP0003514,,C4F8,200.030169347152,2.5412,FC1(F)C(F)(F)C(F)(F)C1(F)F,BCCOBQSFUDVTJQ-UHFFFAOYSA-N,C1CCC1,0.5811981526745797,False,4.0382576,5.94738
CNP0103678,,C28H22O4,422.4729214045088,6.531700000000008,Oc1ccc2cc1Oc1cccc(c1)/C=C/c1cccc(O)c1-c1cc(ccc1O)CC2,MYHMNGXWHGHHLM-FMIVXFBMSA-N,C1=Cc2ccccc2-c2cccc(c2)CCc2cccc(c2)Oc2cccc1c2,0.0006767605480561,False,7.0611796,5.7435236
CNP0318579,,C37H53NO8,639.8200307615137,2.5706000000000007,CNCC1=CC2CC3(O)C4(CCCCC15OC(=O)C=C5C24)CCC1C2(C=O)CCC(O)C4CCC(C(C)C)CC(C(O)C13O)C42O,HCHXZLYNKRCKAV-UHFFFAOYSA-N,O=C1C=C2C3C4C=CC2(CCCCC32CCC3C5CCCC6CCCCC(CC3C2C4)C65)O1,0.9988312711588052,False,6.067843,11.481067
CNP0155150,,C35H64O4,548.881584342708,9.9085,CCCCCCCCCCCCC=CCCC(O)C(O)CCCCCCCCCCCCC1=CC(C)OC1=O,GFUJWCRMULHYHE-UHFFFAOYSA-N,O=C1C=CCO1,0.7761126503732125,False,8.5799265,9.089871
CNP0092202,,C29H37NO9,543.6064964535667,2.5257200000000006,CCCC(=O)c1c(C)cc2cc(OC)cc(OC3OC(C(O)Cc4c[nH]cc4CC)C(O)C(O)C3O)c2c1O,BBIBJSKVLGCORY-UHFFFAOYSA-N,c1ccc2c(OC3CCCC(CCc4cc[nH]c4)O3)cccc2c1,0.8005995197078184,False,15.1641655,8.640889
CNP0002556,,C10H11NO2,177.20022032213848,1.6298,OCc1ccc(C=C2C=NCC2)o1,JOWOWIZUAITHGQ-UHFFFAOYSA-N,C1=NCCC1=Cc1ccco1,0.0028102571700467,False,8.079868,7.1128073
CNP0392775,,C27H26N2O5,458.5067598646654,4.855760000000004,COc1ccc2c(CCNC(=O)Cc3c(C)c4c(cc(C)c5c(C)coc54)oc3=O)c[nH]c2c1,SRJGNFDIVFJHHT-UHFFFAOYSA-N,O=C(Cc1cc2c(ccc3ccoc32)oc1=O)NCCc1c[nH]c2ccccc12,0.3987380506632222,False,5.6962714,7.333636
CNP0113382,,C29H46O,410.6760206104076,8.00900000000001,CCC(CCC(C)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C)C(C)C,KEAZWUZFBSXOMV-UHFFFAOYSA-N,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,0.2367396710805503,False,4.433947,5.7587643
CNP0085748,,C10H17N5O10P2,429.2174403537924,-2.0788,Nc1ncnc2c1NCN2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,IKTDBAHIMWVTNM-UHFFFAOYSA-N,c1ncc2c(n1)N(C1CCCO1)CN2,0.0033197650391981,False,3.4776351,8.714476
CNP0038012,,C16H27N3O5,341.40330896085925,-1.0506999999999993,CC(NC(=O)C1=CC(NC(=O)CC(C)(C)C)C(O)C(O)C1)C(N)=O,DZSDYPVAASWCFO-UHFFFAOYSA-N,C1=CCCCC1,0.0143464470891593,False,3.8326936,9.705187
CNP0372499,,C5H4N4,120.11225532738716,0.1242999999999998,c1ncn2cncc2n1,VRRRECCAQSEOFH-UHFFFAOYSA-N,c1ncn2cncc2n1,0.0226542726199191,False,6.7240977,6.048312
CNP0071431,,C29H42O7,502.6406871605208,4.457900000000004,CCC(C)C(=O)C(C)C1=C(OC)C(=O)C2=C(OC3(C)CCC4OC(C(C)(C)O)CCC4(C)C3C2)C1=O,QSKLUOBTEYVPMP-UHFFFAOYSA-N,O=C1C=CC(=O)C2=C1CC1C(CCC3OCCCC31)O2,0.0004251833967266,False,7.0751004,4.5939455
CNP0467984,,C20H33N5O6,439.50670841260745,-1.371299999999994,COC(=O)C(C)NC(=O)C1CN(C(=O)C2CCNCC2)CCN1C(=O)N1CCOCC1,SVUJMGKJQRUHGL-UHFFFAOYSA-N,O=C(C1CCNCC1)N1CCN(C(=O)N2CCOCC2)CC1,0.0002129090454741,False,3.7305841,11.355261
CNP0446332,,C39H42N2O21,874.753121528444,-5.010299999999985,O=C(C=Cc1ccc(O)cc1)OC1C(OC2C(Oc3cc4c(cc3O)[NH+](CC=C3C=C(C(=O)O)NC(C(=O)O)C3)C(C(=O)[O-])C4)OC(CO)C(O)C2O)OC(C(=O)O)C(O)C1O,GJYKULCEPMSDCD-UHFFFAOYSA-N,O=C(C=Cc1ccccc1)OC1CCCOC1OC1CCCOC1Oc1ccc2c(c1)CC[NH+]2CC=C1C=CNCC1,1.203988885695174e-09,False,-0.26104632,14.265827
CNP0132989,,C43H57NO12S2,844.0459988538983,3.935100000000003,CCOC(=O)CCc1cc2ccoc2c2c1OC13C=C4CCC(CNC5CCC(C)CCCC(O)C(O1)(C4SSC5)C1(O)CC4C=CC(O)C(CO)C4C3(O)C1O)O2,JPOKRBHORDDDSD-UHFFFAOYSA-N,C1=CC2CC3CC(C2CC1)C12C=C4CCC(CNC5CCCCCCCC3(O1)C4SSC5)Oc1c(ccc3ccoc13)O2,8.794722517739438e-08,False,7.15556,8.983514
CNP0162900,,C22H36O5,380.51908150491136,4.190200000000004,CC(=O)OCC1(C)CC(O)CC2(C)C(CCC(C)CC(=O)O)C(C)=CCC12,GXBYKTXXIICGPG-UHFFFAOYSA-N,C1=CCC2CCCCC2C1,0.679826642025586,False,8.286089,3.591944
CNP0308517,,C22H21NO6,395.4060783321299,3.7855000000000025,COc1ccc(C(=CC(=O)O)c2nccc3cc(OC)c(OC)cc23)cc1OC,LZVIVIHUEWKDLV-UHFFFAOYSA-N,C=C(c1ccccc1)c1nccc2ccccc12,0.0776027790499115,False,7.373407,3.0352986
CNP0145703,,C15H21BrO,297.2307271805809,5.202320000000004,Cc1cc2c(cc1Br)C(C)CCCC(C)(C)O2,GXSOTJBZLAPRRE-UHFFFAOYSA-N,c1ccc2c(c1)CCCCCO2,0.26021214892189,False,4.592656,3.551779
CNP0476342,,C42H73N3O40S3,1356.225144397376,-14.5517,CC(=O)NC(CO)C(OC1OC(COS(=O)(=O)O)C(O)C(OC2OC(CO)C(OC3OC(COS(=O)(=O)O)C(O)C(O)C3O)C(O)C2NC(C)=O)C1O)C(O)C(O)COC1OC(CO)C(OC2OC(COS(=O)(=O)O)C(O)C(O)C2O)C(O)C1NC(C)=O,YOWQGOZDCFWUFM-UHFFFAOYSA-N,C(CCOC1CC(OC2CCC(OC3CCCCO3)CO2)CCO1)COC1CCC(OC2CCCCO2)CO1,0.0001286734908789,False,-8.176132,14.064107
CNP0307020,,C12H16ClNO3S,289.7798233836348,1.85982,CCC(=O)C(Cl)CNS(=O)(=O)c1ccc(C)cc1,VQVFOPCKZOHTSC-UHFFFAOYSA-N,c1ccccc1,0.9665728763487422,False,5.4354997,8.6387415
CNP0201159,,C16H16O2,240.2976362649594,3.8742000000000014,COc1cc(C=Cc2ccccc2)cc(OC)c1,BIYGTLDPTJMNET-UHFFFAOYSA-N,C(=Cc1ccccc1)c1ccccc1,0.9199123013059468,False,5.778094,6.470641
CNP0186122,,C26H25NO6,447.4807849345851,4.590940000000003,Cc1ccc(-c2coc3cc4oc(=O)c(CC(=O)NC(C(=O)O)C(C)C)c(C)c4cc23)cc1,FQXANBXAVSUPGI-UHFFFAOYSA-N,O=c1ccc2cc3c(-c4ccccc4)coc3cc2o1,0.1974973358213707,False,7.1711755,10.420822
CNP0405894,,C17H14O5,298.29070543680405,2.7414000000000005,CC(=O)c1ccc2c(c1O)C(c1ccc(O)cc1)CC(=O)O2,RRWFYNGCFIDRFC-UHFFFAOYSA-N,O=C1CC(c2ccccc2)c2ccccc2O1,0.0001755210997943,False,-0.022679806,9.146318
CNP0276490,,C12H18O3,210.2699791130284,2.3976000000000006,CC1CCCCCCC(=O)/C=C\C(=O)O1,XETYGXGLGYXEIT-HJWRWDBZSA-N,O=C1C=CC(=O)OCCCCCCC1,0.0064224728265933,False,4.95038,3.3968883
CNP0325006,,C21H28O4,344.4454146499477,5.167420000000005,Cc1coc2c1C(OC(=O)CCC(C)C)C1(C)C(=CCCC1C)C2=O,CVVNLXWZUMXGIK-UHFFFAOYSA-N,O=C1C2=CCCCC2Cc2ccoc21,0.1426715865901742,False,8.842006,3.9890113
CNP0451090,,[C30H38N5O5]2+,548.654366222047,-1.3091099999999936,CNC(=[NH2+])NC(CC(C)=CCC12OC1(C(=O)OC1CCCCC1)C(=O)[C]1[CH][CH][CH][CH][C]1C2=O)[C]1[CH][CH][NH2+][C](N)[CH]1,JCVVAPANXNVTPT-UHFFFAOYSA-O,O=C1[C]2[CH][CH][CH][CH][C]2C(=O)C2(C(=O)OC3CCCCC3)OC12CC=CCC[C]1[CH][CH][NH2+][CH][CH]1,0.1911702301942865,False,4.63062,-5.0480742
CNP0466720,,[C36H39O20]+,791.6842802349613,-1.4832,O=C(C=Cc1ccc(O)c(O)c1)OCC1OC(OC2=Cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[OH+]C2c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,SCZDDTUGQZGACM-UHFFFAOYSA-O,O=C(C=Cc1ccccc1)OCC1CCCC(OC2=Cc3c(OC4CCCCO4)cccc3[OH+]C2c2ccccc2)O1,1.7186408662343424e-05,False,7.0637574,11.636037
CNP0022469,,C11H10N4O,214.22372015863925,1.7368,CC(=NO)c1cnnc(-c2ccccc2)n1,YEQOLPPUFACIIE-UHFFFAOYSA-N,c1ccc(-c2nccnn2)cc1,0.999402834870306,False,8.152143,8.306964
CNP0465294,,C30H50O4,474.7167343052069,6.291200000000009,C=C(CCC(C)C1CCC2C3CC(O)C4(O)CC(OC(C)=O)CCC4(C)C3CCC12C)C(C)C,RIBIFYWLVGEHBV-UHFFFAOYSA-N,C1CCC2C(C1)CCC1C3CCCC3CCC21,0.3086255118788673,False,8.992029,3.622082
CNP0287532,,C45H62O4,666.9730618029363,11.09271999999999,C=C(C)C1CCC(C)C23CC=C(C)C2(C1)Oc1c(cc2c(c1C)C=CC1C2(C)CCC2(C)C4CC(C)(C(=O)OC)CCC4(C)CCC12C)O3,YCBLLXLXUDSMOB-UHFFFAOYSA-N,C1=CC23CCCCCC2(C1)Oc1cc2c(cc1O3)C=CC1C2CCC2C3CCCCC3CCC12,0.0007601508452464,False,4.136776,-5.0585475
CNP0297451,,C32H44O16,684.6834207066609,-1.5712999999999937,COC(=O)C1=CC(O)CC2C3(C)CC(c4ccoc4)OC(=O)C3CC(OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)C12C,YZFIWGRLAXHHNA-UHFFFAOYSA-N,O=C1OC(c2ccoc2)CC2C1CC(OC1CCCC(COC3CCCCO3)O1)C1C=CCCC12,1.2342633544170211e-05,False,4.215562,6.511761
CNP0370995,,C27H21N3O3,435.4749494474336,3.145100000000001,NC(=O)C1C(C(=O)c2ccccc2)C2(C(=O)Nc3ccccc32)C2C=Cc3ccccc3N12,JHMRNQMFEYXATJ-UHFFFAOYSA-N,O=C(c1ccccc1)C1CN2c3ccccc3C=CC2C12C(=O)Nc1ccccc12,0.8778224913670967,False,1.0591615,1.187663
CNP0319608,,C17H16O4,284.3071820168862,3.0043200000000017,COc1cc2c(cc1C)C(=O)C(O)=C1C2=CC(=O)C1(C)C,JWGFHUKJUYROHD-UHFFFAOYSA-N,O=C1C=C2C(=CC(=O)c3ccccc32)C1,0.0815017196118821,False,6.0366993,8.329369
CNP0314224,,C13H10O5,246.21599883434888,2.0441,COc1cc(-c2ccc3c(c2)OCO3)oc(=O)c1,ZSJPJQCPMSZDJX-UHFFFAOYSA-N,O=c1cccc(-c2ccc3c(c2)OCO3)o1,0.0039809831260289,False,4.6502657,9.479306
CNP0227441,,C19H20O2,280.3616069706265,4.524800000000004,C=CCc1ccc(OC)c(-c2ccc(O)c(CC=C)c2)c1,QVLJMPBNVQXYEL-UHFFFAOYSA-N,c1ccc(-c2ccccc2)cc1,0.9993979478016226,False,6.4816093,8.674034
CNP0144023,,C48H71N3O5,770.0962508264097,9.157070000000004,C=C1CC2(CCC(CCC3(O)CCCC(O)C3)C2)C2OC2(C)CCC2C1CC2(C1CCCCC1)C1CCC(C(O)NC(=N)NCCc2cccc3cocc23)C1,WXTJNUDNMJWSDY-UHFFFAOYSA-N,C=C1CC2(CCC(CCC3CCCCC3)C2)C2OC2CCC2C1CC2(C1CCCCC1)C1CCC(CNC(=N)NCCc2cccc3cocc23)C1,0.0017072054265832,False,4.693548,2.6247559
CNP0406748,,C19H15NO5,337.3268211912418,2.2411200000000004,Cc1cc2c(c(=O)o1)C(c1cc3ccccc3n(C)c1=O)CC(=O)O2,LVWGLEZQWZQPJP-UHFFFAOYSA-N,O=C1CC(c2cc3ccccc3[nH]c2=O)c2c(ccoc2=O)O1,0.4886844388568874,False,6.4674015,3.6932065
CNP0399533,,C20H21N3O4,367.3992030974871,1.476499999999999,COc1ccccc1CNC(=O)CN1C(=O)C(C)NC(=O)c2ccccc21,WUOIAECHBWTSTF-UHFFFAOYSA-N,O=C(CN1C(=O)CNC(=O)c2ccccc21)NCc1ccccc1,1.382769304258837e-06,False,5.8448563,7.381586
CNP0214070,,C23H32O6,404.4974593139656,3.1301000000000023,C=CC1(C)CC(O)C2=C(C1=O)C(OC(C)=O)CC1C(C)(C(=O)OC)CCCC21C,TTZVUQTVZWPIET-UHFFFAOYSA-N,O=C1CCCC2=C1CCC1CCCCC21,0.7005984691804062,False,4.5659204,-4.7119904
CNP0267280,,C28H34O5,450.56761537798775,4.169200000000004,CC(c1ccc2c(c1)CCC1C2CC2OC23CC=CC(=O)C13C)C12CC(C)(O)C(C)(CO1)O2,PFIXEQLCBBLTGR-UHFFFAOYSA-N,O=C1C=CCC23OC2CC2c4ccc(CC56CCC(CO5)O6)cc4CCC2C13,0.0008370784874614,False,8.0100765,3.893064
CNP0146359,,C22H22N4O4,406.4353188519249,3.384500000000002,COC(=O)c1ccccc1NC(=O)N1CCc2nc[nH]c2C1c1ccc(OC)cc1,VSQDMFDPOYFLNZ-UHFFFAOYSA-N,O=C(Nc1ccccc1)N1CCc2nc[nH]c2C1c1ccccc1,4.018220976471256e-05,False,5.7395797,9.056526
CNP0303471,,C5H10NO7P,227.1093863522197,-1.1855999999999998,NC(CCC(=O)OP(=O)(O)O)C(=O)O,PJRXVIJAERNUIP-UHFFFAOYSA-N,,0.0011664398741111,False,8.696313,8.777809
CNP0325206,,C23H31N5O2,409.5254148850422,2.7789,O=C(Nc1ccccc1)C1CN2CCC1CC2Cn1cc(C2(O)CCCCC2)nn1,MQPNCVVPGQCVFK-UHFFFAOYSA-N,O=C(Nc1ccccc1)C1CN2CCC1CC2Cn1cc(C2CCCCC2)nn1,0.99681703960743,False,7.227573,1.635853
CNP0443033,,C41H61N3O8,723.9399067933441,1.9166000000000007,CC(O)CNC1=C2C3(O)CCC(C(C)(O)C(O)C4OCC(C)C4C)C3(C)CC3C=CC4(C5=CNC(N)C=C5)CCC23C2(CC(O)C(O)CC2C1=O)C4,DMLMQQNXCZWCFW-UHFFFAOYSA-N,O=C1C=C2C3CCC(CCC4CCCO4)C3CC3C=CC4(C5=CNCC=C5)CCC23C2(CCCCC12)C4,0.8292324116280286,False,14.604846,8.027055
CNP0135831,,C21H26N2O,322.44472477365986,4.036100000000003,CCC1=COCC2C1CC1c3c(c4ccccc4n3C)CC2N1C,LSTHOTMJAIHSME-UHFFFAOYSA-N,C1=CC2CC3NC(Cc4c3[nH]c3ccccc43)C2CO1,0.0025595410210241,False,6.8457246,4.6505136
CNP0227637,,C21H29ClO9,460.90331761980445,-0.7746999999999991,C=C1CCC2C(OC(=O)C2(O)CCl)C2C(=C)C(OC3OC(CO)C(O)C(O)C3O)CC12,CKMBBYGYTZEROO-UHFFFAOYSA-N,C=C1CCC2CC(=O)OC2C2C(=C)C(OC3CCCCO3)CC12,1.4011879756495343e-05,False,5.333414,5.490431
CNP0112504,,C12H20O3,212.28586062068,2.191,CCC(O)CCCCC1=C(C)C(=O)OC1,RRJPBACYMZWMBB-UHFFFAOYSA-N,O=C1C=CCO1,0.000133422762959,False,6.747277,5.2758017
CNP0090240,,C41H46O21,874.7929499232512,0.2385000000000013,C=CC1C(OC2OC(COC(C)=O)C(CC(=O)c3cccc(OC4OC(CO)C(O)C(O)C4O)c3O)C(OC(C)=O)C2OC(=O)c2cccc(O)c2O)OC=C2C(=O)OCCC21,GBBCNTMEHFZZEB-UHFFFAOYSA-N,O=C1OCCC2CC(OC3OCC(CC(=O)c4cccc(OC5CCCCO5)c4)CC3OC(=O)c3ccccc3)OC=C12,0.2444262611127036,False,7.7147346,10.363117
CNP0389645,,C20H21N7O6S2,519.556995766846,-0.7101999999999977,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,SLAYUXIURFNXPG-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,1.828347642212405e-09,False,8.638153,9.572649
CNP0201740,,C29H32O4,444.5630648395547,6.281500000000007,CC(C)C1=CC2=CC=C3C(C)(CCC(OC(=O)C=Cc4ccccc4)C3(C)C)C2=C(O)C1=O,BLUKSJXOPCHNNT-UHFFFAOYSA-N,O=C1C=CC2=CC=C3CC(OC(=O)C=Cc4ccccc4)CCC3C2=C1,0.9708570159912464,False,8.000493,3.8714402
CNP0165693,,C23H32O5,388.4980543863962,4.325400000000004,CC(=O)OCC(C)C=CC(=O)OC1CCC2=CC(=O)C(=C(C)C)CC2(C)C1C,JIJBMACTNXVQDV-UHFFFAOYSA-N,C=C1CC2CCCCC2=CC1=O,0.8000135104055203,False,8.753222,4.1587305
CNP0448651,,C17H12Cl2O4,351.18129415795096,4.789420000000003,COc1cc2c(=O)c(-c3cc(Cl)c(O)c(Cl)c3)coc2cc1C,HSTUAHQUTZBPMC-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2ccccc12,0.0023228979332863,False,9.248172,9.394567
CNP0293796,,C34H30O18,726.5925318018144,4.673600000000003,CC(=O)Oc1cc(Oc2c(OC(C)=O)cc(OC(C)=O)cc2OC(C)=O)c(OC(C)=O)c(Oc2c(OC(C)=O)cc(OC(C)=O)cc2OC(C)=O)c1,MIECKEZUSANBJP-UHFFFAOYSA-N,c1ccc(Oc2cccc(Oc3ccccc3)c2)cc1,0.2849486227183799,False,6.1692557,8.579959
CNP0247208,,C22H22O12,478.4037454443361,-0.1941000000000007,COc1cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c(O)c1C1OC(CO)C(O)C(O)C1O,PBYPIFDEBZJDAM-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2ccc(C3CCCCO3)cc12,0.9990472186595496,False,10.267321,9.530371
CNP0352718,,C76H146O15,1299.966352127993,16.803799999999967,CCCCCCCCCCCCCCCC(O)C(CCCCCCCCCCCCCC)C(=O)OCC1OC(OC2OC(COC(=O)C(CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCC)C(O)C(O)C2O)C(O)C(O)C1O,LFRXCNXVZHVRSE-UHFFFAOYSA-N,C1CCC(OC2CCCCO2)OC1,0.760978761133716,False,8.334773,9.397944
CNP0282518,,C7H17N4O7P,300.2065530436841,-4.260429999999997,N=C(N)NC1C(O)C(N)C(OP(=O)(O)O)C(O)C1O,RCHWKUFHKPKXKQ-UHFFFAOYSA-N,C1CCCCC1,0.0557136782578642,False,6.194682,11.910193
CNP0183413,,C54H81N11O10,1044.2907240395307,0.9512000000000036,CCC(C)C(NC(=O)C1CCCN1C(=O)/C1=C\NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)N1)C(N)=O,SUJVRPQXYBCDBY-SMTCOIIISA-N,O=C1CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)CNC=C(C(=O)N2CCCC2)N1,0.9356515651303936,False,1.6513106,7.8804398
CNP0032845,,C26H34FN5O,451.5804431293142,3.4798000000000027,O=C(NCC1CC2CCN1CC2CN1CCN(c2ccccc2)CC1)Nc1cccc(F)c1,MHVRDDWJTJHHSK-UHFFFAOYSA-N,O=C(NCC1CC2CCN1CC2CN1CCN(c2ccccc2)CC1)Nc1ccccc1,0.0038570466846529,False,6.44833,10.049407
CNP0208864,,C36H40N2O14S,756.7752828304808,2.7168,C=C(OC)C(O)=Nc1cc(OC)c(OC)cc1C(=O)OC1CC(OC2C(=O)C(N=C(O)OC)C34SCC=C3C2(O)c2ccccc2C4O)OC(C)C1O,VJHJKMGVGQWRIC-UHFFFAOYSA-N,O=C(OC1CCOC(OC2C(=O)CC34Cc5ccccc5C2C3=CCS4)C1)c1ccccc1,2.0756463943047933e-07,False,11.326492,-3.5559022
CNP0124856,,C20H34O3,322.482918348545,4.7911000000000055,CC1=C(CCC(C)CC(=O)O)C2(C)CCC(O)C(C)(C)C2CC1,TWQHPFBUHOLJSR-UHFFFAOYSA-N,C1=CC2CCCCC2CC1,6.193292081005027e-06,False,4.4093046,5.828167
CNP0292751,,C32H52O2,468.7552777512957,8.739700000000004,CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2=C4C(C)C(C)CCC4(C)CCC23C)C1(C)C,IKRLOJLDFINHCU-UHFFFAOYSA-N,C1CCC2CCC3C(=C2C1)CCC1C2CCCCC2CCC31,1.8227290248882769e-07,False,7.1866703,3.7615047
CNP0120992,,C21H28O5,360.444819577517,3.9306000000000014,CC(C)c1c(O)c2c(c3c1OCO3)CC1(O)CCCC(C)(C)C1CC2=O,DTBDZSSMCMSRSI-UHFFFAOYSA-N,O=C1CC2CCCCC2Cc2c1ccc1c2OCO1,0.2364549948345574,False,4.9302187,3.8936741
CNP0210304,,C60H63N3O7S2,1002.292535398474,11.135199999999992,CCc1cc2c(nc1N)C#CCc1cc(O)c3c(c1C1Oc4c(ccc5c4C4(CCC(C2)C4)Cc2cc(O)cc(OC)c2-5)C1COC(C)=O)C=CC1NC2CCCC(CSSC(Cc4ccccc4)C1O3)C2,KVNSBTZMEGCCAB-UHFFFAOYSA-N,C1#Cc2ncccc2CC2CCC3(Cc4ccccc4-c4ccc5c(c43)OC(C5)c3c(ccc4c3C=CC3NC5CCCC(CSSC(Cc6ccccc6)C3O4)C5)C1)C2,7.369810894778425e-06,False,12.1942005,7.973058
CNP0042907,,C21H21N3O4,379.4099389942751,3.051120000000002,Cc1cccc(-c2noc(C3CC(O)CN3Cc3ccc(C(=O)O)cc3)n2)c1,IGXZOBNNZFRTRH-UHFFFAOYSA-N,c1ccc(CN2CCCC2c2nc(-c3ccccc3)no2)cc1,0.0528494899664067,False,4.8676424,9.865981
CNP0247863,,C35H46O7,578.7368655565521,6.905100000000008,COOc1cc(C=Cc2cc(O)c(CC=C(C)CCC=C(C)C)c(O)c2)cc2c1OC1(C)CC(O)C(O)C(C)(C)C1C2,VAAITGYBPMHSSA-UHFFFAOYSA-N,C(=Cc1ccc2c(c1)CC1CCCCC1O2)c1ccccc1,0.1538850690204776,False,5.011234,6.9784336
CNP0239979,,C28H33N3O5,491.57978424527,3.685100000000003,COc1ccc(OC)c(C2c3[nH]c4ccccc4c3CC3C(=O)N(CCCOC(C)C)CC(=O)N32)c1,ZGMUCIVJSCWNTL-UHFFFAOYSA-N,O=C1NCC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccccc1,0.0153591305218559,False,4.5906677,6.7743564
CNP0258299,,C30H27N3O5,509.55361151589113,3.6658000000000026,CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,FCKZTIJDEVLPKU-UHFFFAOYSA-N,O=C(NCCc1c[nH]c2ccccc12)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,0.0113264008746876,False,8.557745,9.6777115
CNP0244473,,C30H30O13,598.5525635768157,1.8757399999999989,Cc1c(O)c2c(c(C)c1OC1OC(COC(=O)c3ccc(O)cc3)C(O)C(O)C1O)OC(c1cc(O)ccc1O)CC2=O,UNSZUCUHDNOPMN-UHFFFAOYSA-N,O=C(OCC1CCCC(Oc2ccc3c(c2)OC(c2ccccc2)CC3=O)O1)c1ccccc1,4.432618449873337e-07,False,-8.445141,13.95673
